run	lumisection	event
1	1202	120140
1	1202	120164
1	1202	120183
1	1203	120202
1	1203	120281
1	1204	120325
1	1204	120333
1	1204	120320
1	1204	120336
1	1204	120324
1	1204	120331
1	1204	120352
1	1204	120367
1	1204	120365
1	1204	120366
1	1204	120373
1	1204	120377
1	1205	120433
1	1205	120471
1	1205	120493
1	1205	120500
1	1205	120498
1	1206	120587
1	1206	120590
1	1206	120582
1	1207	120605
1	1207	120629
1	1207	120636
1	1208	120772
1	1208	120778
1	1208	120789
1	1209	120802
1	1209	120817
1	1209	120882
1	1209	120878
1	1210	120905
1	1210	120938
1	1210	120934
1	1210	120960
1	1210	120961
1	1210	120967
1	1210	120998
1	1211	121057
1	1211	121059
1	1211	121045
1	1212	121143
1	1212	121154
1	1213	121210
1	1213	121224
1	1213	121230
1	1213	121246
1	1213	121260
1	1213	121227
1	1213	121289
1	1214	121307
1	1214	121352
1	1214	121358
1	1214	121368
1	1214	121374
1	1214	121400
1	1215	121423
1	1215	121445
1	1215	121465
1	1215	121487
1	1215	121498
1	1216	121505
1	1216	121527
1	1216	121595
1	1217	121604
1	1217	121610
1	1217	121643
1	1217	121645
1	1217	121651
1	1217	121676
1	1218	121708
1	1218	121747
1	1218	121752
1	1218	121760
1	291	20308
1	291	20305
1	291	20315
1	291	20311
1	291	20386
1	292	20457
1	292	20470
1	292	20458
1	292	20487
1	292	20491
1	293	20525
1	293	20533
1	293	20545
1	293	20571
1	293	20562
1	294	20614
1	294	20643
1	294	20639
1	294	20666
1	294	20681
1	294	20682
1	295	20727
1	295	20779
1	295	20788
1	296	20815
1	296	20850
1	296	20864
1	296	20856
1	296	20870
1	296	20889
1	297	20938
1	297	20943
1	297	20966
1	297	20997
1	298	21003
1	298	21002
1	298	21037
1	298	21030
1	298	21028
1	298	21071
1	299	21118
1	299	21133
1	299	21191
1	299	21185
1	300	21203
1	300	21220
1	300	21235
1	300	21233
1	300	21252
1	300	21270
1	300	21276
1	300	21283
1	301	21356
1	301	21345
1	301	21392
1	301	21389
1	301	21399
1	301	21393
1	301	21394
1	302	21407
1	302	21433
1	302	21459
1	302	21470
1	302	21472
1	302	21485
1	303	21519
1	303	21532
1	303	21560
1	303	21569
1	304	21602
1	304	21627
1	304	21646
1	304	21637
1	304	21645
1	304	21663
1	305	21701
1	305	21705
1	305	21772
1	305	21791
1	306	21807
1	306	21811
1	306	21837
1	306	21861
1	306	21870
1	307	21915
1	307	21999
1	308	22011
1	308	22006
1	308	22036
1	308	22063
1	308	22073
1	309	22101
1	309	22122
1	309	22119
1	309	22141
1	309	22178
1	310	22204
1	310	22233
1	310	22263
1	310	22291
1	311	22310
1	311	22303
1	311	22346
1	311	22345
1	311	22370
1	311	22357
1	311	22374
1	312	22439
1	312	22451
1	312	22437
1	312	22484
1	313	22514
1	313	22520
1	313	22532
1	313	22515
1	313	22553
1	313	22597
1	314	22606
1	314	22630
1	314	22663
1	314	22682
1	314	22685
1	314	22698
1	315	22717
1	315	22726
1	315	22730
1	315	22762
1	316	22813
1	316	22840
1	316	22851
1	316	22877
1	316	22870
1	317	22903
1	317	22913
1	317	22945
1	318	23020
1	318	23053
1	318	23056
1	318	23071
1	319	23125
1	319	23151
1	319	23146
1	319	23168
1	494	26141
1	494	26146
1	494	26143
1	494	26155
1	494	26184
1	495	26208
1	495	26203
1	495	26220
1	495	26292
1	496	26334
1	496	26343
1	496	26344
1	496	26340
1	496	26360
1	496	26377
1	496	26382
1	496	26397
1	497	26441
1	497	26463
1	497	26495
1	498	26553
1	498	26555
1	498	26587
1	499	26604
1	499	26613
1	499	26665
1	500	26714
1	500	26710
1	500	26788
1	500	26799
1	501	26807
1	501	26829
1	501	26855
1	501	26873
1	501	26847
1	502	26904
1	502	26908
1	502	26971
1	502	26959
1	502	26993
1	503	27009
1	503	27001
1	503	27015
1	503	27058
1	503	27044
1	503	27082
1	504	27155
1	504	27187
1	504	27199
1	505	27203
1	505	27262
1	505	27282
1	505	27272
1	506	27312
1	506	27304
1	506	27318
1	506	27348
1	506	27353
1	506	27396
1	507	27439
1	507	27457
1	507	27463
1	507	27468
1	508	27506
1	508	27507
1	508	27537
1	508	27540
1	508	27547
1	508	27552
1	508	27578
1	508	27587
1	508	27589
1	509	27614
1	509	27615
1	509	27641
1	509	27667
1	510	27717
1	510	27749
1	510	27770
1	510	27767
1	510	27769
1	510	27782
1	511	27803
1	511	27817
1	511	27834
1	511	27851
1	511	27858
1	511	27877
1	512	27906
1	512	27966
1	512	27992
1	512	27993
1	513	28036
1	513	28024
1	513	28058
1	513	28059
1	513	28050
1	513	28084
1	514	28182
1	514	28170
1	514	28187
1	515	28208
1	515	28219
1	515	28232
1	515	28266
1	515	28258
1	515	28265
1	515	28291
1	515	28295
1	516	28328
1	516	28321
1	516	28327
1	516	28351
1	516	28378
1	517	28407
1	517	28454
1	517	28466
1	517	28473
1	518	28507
1	518	28512
1	518	28538
1	518	28580
1	518	28598
1	519	28659
1	519	28645
1	519	28651
1	520	28717
1	520	28758
1	520	28761
1	520	28770
1	521	28838
1	521	28836
1	521	28858
1	521	28873
1	521	28879
1	521	28875
1	521	28869
1	521	28900
1	522	28914
1	522	28913
1	522	28921
1	522	28945
1	522	28952
1	522	28949
1	522	28992
1	522	28987
1	522	29000
1	1219	81222
1	1219	81238
1	1219	81245
1	1219	81236
1	1219	81252
1	1219	81259
1	1219	81277
1	1219	81280
1	1219	81289
1	1220	81304
1	1220	81317
1	1220	81314
1	1220	81305
1	1220	81322
1	1220	81324
1	1220	81366
1	1220	81379
1	1220	81388
1	1221	81444
1	1221	81471
1	1221	81459
1	1221	81485
1	1222	81532
1	1222	81583
1	1222	81596
1	1222	81577
1	1222	81591
1	1223	81606
1	1223	81603
1	1223	81636
1	1223	81657
1	1223	81680
1	1223	81675
1	1224	81716
1	1224	81713
1	1224	81733
1	1224	81734
1	1224	81736
1	1224	81756
1	1224	81764
1	1224	81790
1	1225	81864
1	1225	81875
1	1226	81932
1	1226	81976
1	1226	81988
1	1227	82098
1	1228	82108
1	1228	82102
1	1228	82151
1	1229	82210
1	1229	82214
1	1229	82220
1	1229	82230
1	1229	82246
1	1230	82338
1	1230	82330
1	1230	82369
1	1231	82409
1	1231	82428
1	1231	82420
1	1231	82446
1	1231	82442
1	1231	82449
1	1231	82461
1	1231	82487
1	1232	82512
1	1232	82559
1	1232	82581
1	1233	82663
1	1233	82679
1	1233	82671
1	1234	82714
1	1234	82745
1	1234	82765
1	1234	82767
1	1234	82751
1	1235	82843
1	1235	82837
1	1235	82844
1	1235	82886
1	1235	82869
1	1236	82913
1	1236	82937
1	1236	82942
1	1236	82932
1	1236	82946
1	1237	83019
1	1237	83054
1	1237	83050
1	1237	83049
1	1237	83033
1	1237	83076
1	1237	83082
1	1237	83093
1	1237	83089
1	1237	83098
1	1238	83109
1	1238	83121
1	1238	83138
1	1238	83140
1	1238	83156
1	1238	83157
1	1238	83149
1	1238	83182
1	1238	83178
1	1239	83246
1	1239	83251
1	1239	83253
1	1239	83255
1	1239	83252
1	1239	83248
1	1239	83287
1	1240	83353
1	1241	83436
1	1241	83441
1	1241	83431
1	1241	83446
1	1241	83491
1	1242	83511
1	1242	83546
1	1242	83543
1	1242	83597
1	1243	83608
1	1243	83631
1	1243	83639
1	1243	83643
1	1243	83669
1	1243	83699
1	1244	83704
1	1244	83719
1	1244	83747
1	1244	83772
1	1244	83790
1	1245	83821
1	1245	83841
1	1245	83853
1	1245	83856
1	1245	83872
1	1245	83888
1	1245	83868
1	1245	83890
1	1245	83894
1	1246	83925
1	1246	83913
1	1246	83959
1	1246	83967
1	1246	83996
1	1246	83978
1	1246	83987
1	1247	84019
1	1247	84004
1	1247	84007
1	1247	84027
1	1247	84078
1	407	40628
1	407	40620
1	407	40624
1	407	40645
1	407	40654
1	407	40663
1	407	40688
1	407	40699
1	407	40668
1	408	40709
1	408	40759
1	408	40784
1	408	40797
1	409	40838
1	409	40834
1	409	40817
1	409	40875
1	410	40933
1	410	40925
1	410	40951
1	410	40967
1	411	41005
1	411	41008
1	411	41025
1	411	41071
1	411	41072
1	411	41092
1	412	41116
1	412	41127
1	412	41182
1	413	41226
1	413	41229
1	413	41233
1	413	41232
1	413	41248
1	414	41367
1	414	41377
1	414	41382
1	415	41431
1	415	41435
1	415	41438
1	416	41535
1	416	41521
1	416	41536
1	416	41583
1	416	41596
1	417	41666
1	417	41658
1	417	41662
1	417	41696
1	418	41733
1	418	41742
1	418	41743
1	418	41736
1	418	41768
1	418	41769
1	418	41780
1	418	41758
1	418	41791
1	419	41839
1	419	41872
1	419	41896
1	420	41919
1	420	41906
1	420	41932
1	420	41926
1	420	41979
1	421	42030
1	421	42096
1	421	42099
1	421	42097
1	422	42137
1	422	42161
1	422	42174
1	423	42210
1	423	42215
1	423	42229
1	423	42243
1	423	42221
1	424	42324
1	424	42380
1	424	42392
1	425	42429
1	425	42428
1	425	42469
1	425	42466
1	426	42531
1	426	42557
1	426	42567
1	426	42583
1	426	42596
1	426	42592
1	427	42609
1	427	42605
1	427	42618
1	427	42626
1	427	42647
1	427	42645
1	427	42643
1	427	42677
1	427	42700
1	428	42708
1	428	42721
1	428	42713
1	428	42752
1	428	42744
1	428	42753
1	428	42767
1	429	42801
1	429	42850
1	429	42832
1	429	42848
1	429	42849
1	429	42866
1	429	42871
1	429	42882
1	430	42920
1	430	42912
1	430	42954
1	430	42988
1	430	42995
1	431	43094
1	432	43153
1	432	43146
1	432	43169
1	432	43149
1	432	43176
1	432	43172
1	433	43247
1	433	43266
1	434	43335
1	435	43411
1	435	43467
1	435	43494
1	4032	403114
1	4032	403120
1	4032	403150
1	4032	403183
1	4032	403188
1	4033	403214
1	4033	403225
1	4033	403231
1	4033	403239
1	4033	403279
1	4033	403263
1	4033	403289
1	4034	403316
1	4034	403323
1	4034	403331
1	4034	403354
1	4034	403378
1	4034	403393
1	4034	403380
1	4035	403410
1	4035	403417
1	4035	403401
1	4035	403419
1	4035	403446
1	4035	403478
1	4035	403486
1	4035	403496
1	4036	403507
1	4036	403509
1	4036	403510
1	4036	403554
1	4036	403583
1	4036	403598
1	4037	403623
1	4037	403609
1	4037	403638
1	4037	403631
1	4037	403660
1	4037	403680
1	4038	403712
1	4038	403748
1	4038	403783
1	4038	403796
1	4039	403840
1	4039	403851
1	4039	403895
1	4040	403929
1	4040	403911
1	4040	403940
1	4040	403969
1	4040	403974
1	4041	404002
1	4041	404040
1	4041	404036
1	4041	404077
1	4042	404109
1	4042	404138
1	4042	404143
1	4042	404164
1	4042	404199
1	4043	404208
1	4043	404213
1	4043	404240
1	4044	404311
1	4044	404302
1	4044	404307
1	4044	404330
1	4044	404357
1	4044	404356
1	4044	404375
1	4044	404365
1	4044	404391
1	4045	404415
1	4045	404491
1	4045	404453
1	4046	404526
1	4046	404539
1	4046	404544
1	4046	404536
1	4046	404553
1	4046	404573
1	4047	404672
1	4047	404684
1	4048	404787
1	4048	404797
1	4048	404793
1	4049	404801
1	4049	404838
1	4049	404830
1	4049	404852
1	4049	404856
1	4049	404857
1	4050	404903
1	4050	404930
1	4050	404967
1	4050	404976
1	4051	405006
1	4051	405079
1	4051	405100
1	4052	405110
1	4052	405112
1	4052	405126
1	4052	405133
1	4052	405144
1	4052	405168
1	4052	405183
1	4052	405196
1	4052	405185
1	4052	405184
1	4053	405217
1	4053	405208
1	4053	405263
1	4053	405274
1	4053	405287
1	4054	405307
1	4054	405302
1	4054	405313
1	4054	405321
1	4054	405322
1	4054	405380
1	4054	405393
1	4055	405415
1	4055	405458
1	4056	405509
1	4056	405513
1	4056	405544
1	4056	405568
1	4056	405579
1	4057	405665
1	4058	405714
1	4058	405715
1	4058	405734
1	4058	405749
1	4058	405738
1	4058	405775
1	4059	405828
1	4059	405838
1	4059	405858
1	4059	405877
1	4059	405876
1	4059	405878
1	4060	405910
1	4060	405920
1	4060	405957
1	4060	405992
1	2060	205926
1	2060	205975
1	2060	205999
1	2060	205993
1	2061	206013
1	2061	206007
1	2061	206031
1	2061	206049
1	2061	206087
1	2061	206097
1	2062	206143
1	2062	206178
1	2062	206182
1	2063	206216
1	2063	206213
1	2063	206234
1	2063	206244
1	2063	206272
1	2063	206276
1	2063	206286
1	2063	206287
1	2064	206359
1	2064	206367
1	2064	206393
1	2065	206409
1	2065	206437
1	2065	206453
1	2065	206480
1	2065	206488
1	2066	206512
1	2066	206518
1	2066	206542
1	2066	206554
1	2066	206538
1	2067	206603
1	2067	206653
1	2067	206673
1	2068	206706
1	2068	206708
1	2068	206716
1	2069	206840
1	2069	206846
1	2069	206869
1	2070	206910
1	2070	206926
1	2070	206966
1	2070	206979
1	2071	207037
1	2071	207081
1	2071	207090
1	2071	207096
1	2072	207122
1	2072	207126
1	2072	207145
1	2072	207189
1	2073	207234
1	2073	207247
1	2073	207270
1	2073	207289
1	2074	207318
1	2074	207341
1	2074	207348
1	2074	207367
1	2075	207428
1	2075	207425
1	2075	207466
1	2076	207512
1	2076	207543
1	2076	207545
1	2076	207549
1	2076	207554
1	2076	207586
1	2076	207592
1	2077	207625
1	2077	207621
1	2077	207631
1	2077	207644
1	2077	207668
1	2077	207686
1	2077	207693
1	2077	207697
1	2078	207707
1	2078	207701
1	2078	207713
1	2078	207727
1	2078	207731
1	2078	207738
1	2078	207773
1	2078	207761
1	2079	207816
1	2079	207829
1	2079	207895
1	2080	207917
1	2080	207926
1	2080	207934
1	2080	207948
1	2080	207956
1	2080	207979
1	2081	208025
1	2081	208031
1	2081	208082
1	2081	208093
1	2081	208089
1	2082	208140
1	2082	208153
1	2082	208176
1	2082	208196
1	2082	208200
1	2083	208205
1	2083	208215
1	2083	208216
1	2083	208206
1	2083	208260
1	2083	208281
1	2085	208419
1	2085	208426
1	2085	208446
1	2085	208463
1	2086	208508
1	2086	208504
1	2086	208528
1	2087	208612
1	2087	208615
1	2087	208629
1	2087	208663
1	2087	208698
1	2087	208693
1	2088	208720
1	2088	208767
1	3539	353835
1	3539	353865
1	3539	353864
1	3539	353896
1	3540	353933
1	3540	353932
1	3540	353969
1	3540	353992
1	3540	354000
1	3541	354025
1	3541	354062
1	3541	354078
1	3542	354158
1	3542	354157
1	3542	354161
1	3543	354224
1	3543	354242
1	3543	354241
1	3543	354249
1	3543	354266
1	3544	354320
1	3544	354351
1	3544	354366
1	3544	354352
1	3544	354382
1	3544	354390
1	3545	354416
1	3545	354442
1	3545	354441
1	3546	354517
1	3546	354523
1	3546	354522
1	3546	354599
1	3546	354584
1	3548	354703
1	3548	354730
1	3548	354782
1	3548	354794
1	3549	354815
1	3549	354891
1	3549	354887
1	3550	354947
1	3550	354944
1	3550	354983
1	3550	354988
1	3550	354999
1	3551	355004
1	3551	355024
1	3551	355040
1	3552	355104
1	3552	355153
1	3552	355197
1	3553	355233
1	3553	355225
1	3553	355234
1	3553	355264
1	3553	355269
1	3553	355281
1	3554	355307
1	3554	355314
1	3554	355318
1	3554	355326
1	3554	355358
1	3554	355388
1	3554	355383
1	3555	355413
1	3555	355422
1	3555	355412
1	3555	355419
1	3555	355437
1	3555	355475
1	3555	355461
1	3556	355518
1	3556	355543
1	3556	355559
1	3556	355562
1	3556	355595
1	3556	355596
1	3557	355603
1	3557	355653
1	3557	355665
1	3557	355691
1	3558	355708
1	3558	355734
1	3558	355739
1	3558	355771
1	3559	355822
1	3559	355827
1	3559	355841
1	3559	355865
1	3559	355858
1	3559	355875
1	3560	355927
1	3560	355991
1	3560	355999
1	3561	356062
1	3561	356094
1	3561	356095
1	3562	356155
1	3562	356183
1	3563	356210
1	3563	356208
1	3563	356240
1	3563	356246
1	3564	356315
1	3564	356338
1	3564	356363
1	3565	356417
1	3565	356426
1	3565	356442
1	3565	356446
1	3566	356544
1	3566	356550
1	3566	356551
1	3566	356560
1	3566	356593
1	3567	356616
1	3567	356667
1	3567	356675
1	2263	226227
1	2264	226321
1	2264	226339
1	2264	226347
1	2264	226393
1	2264	226385
1	2265	226415
1	2265	226439
1	2265	226459
1	2265	226485
1	2265	226480
1	2266	226508
1	2266	226504
1	2266	226529
1	2267	226601
1	2267	226642
1	2267	226634
1	2267	226664
1	2268	226723
1	2268	226724
1	2268	226738
1	2268	226744
1	2268	226745
1	2268	226759
1	2269	226838
1	2269	226884
1	2270	226913
1	2270	226918
1	2270	226938
1	2270	226930
1	2270	226950
1	2270	226963
1	2270	226967
1	2270	226970
1	2270	226976
1	2271	227023
1	2271	227084
1	2272	227125
1	2272	227187
1	2272	227193
1	2273	227225
1	2273	227256
1	2274	227305
1	2274	227333
1	2274	227354
1	2274	227351
1	2274	227381
1	2274	227396
1	2275	227448
1	2275	227459
1	2275	227457
1	2276	227530
1	2276	227562
1	2276	227590
1	2277	227606
1	2277	227612
1	2277	227643
1	2277	227660
1	2277	227683
1	2277	227692
1	2278	227717
1	2278	227738
1	2278	227743
1	2278	227742
1	2278	227766
1	2278	227763
1	2278	227773
1	2279	227820
1	2279	227825
1	2279	227836
1	2279	227865
1	2279	227881
1	2280	227999
1	2281	228014
1	2281	228040
1	2281	228043
1	2281	228067
1	2282	228117
1	2282	228116
1	2282	228157
1	2282	228189
1	2282	228200
1	2282	228190
1	2283	228223
1	2283	228254
1	2283	228258
1	2283	228247
1	2283	228277
1	2284	228387
1	2284	228369
1	2285	228413
1	2285	228404
1	2285	228443
1	2285	228473
1	2285	228469
1	2286	228540
1	2286	228557
1	2286	228597
1	2287	228603
1	2287	228610
1	2287	228658
1	2287	228683
1	2287	228672
1	2288	228715
1	2288	228712
1	2288	228725
1	2288	228732
1	2288	228770
1	2289	228805
1	2289	228857
1	2289	228863
1	2290	228916
1	2290	228946
1	2290	229000
1	2291	229007
1	2291	229026
1	2291	229048
1	2291	229069
1	2291	229097
1	2291	229090
1	1538	153735
1	1538	153756
1	1538	153755
1	1538	153757
1	1538	153770
1	1538	153790
1	1539	153818
1	1539	153820
1	1539	153832
1	1539	153846
1	1539	153859
1	1539	153883
1	1539	153880
1	1539	153870
1	1539	153899
1	1540	153935
1	1540	153941
1	1540	153985
1	1540	153973
1	1541	154005
1	1541	154015
1	1541	154018
1	1542	154147
1	1542	154160
1	1543	154209
1	1543	154203
1	1543	154229
1	1543	154215
1	1543	154237
1	1543	154251
1	1543	154283
1	1544	154304
1	1544	154308
1	1544	154314
1	1544	154366
1	1544	154397
1	1545	154458
1	1545	154455
1	1545	154454
1	1546	154508
1	1546	154502
1	1546	154527
1	1546	154522
1	1546	154549
1	1546	154567
1	1546	154585
1	1547	154604
1	1547	154617
1	1547	154620
1	1547	154619
1	1547	154642
1	1547	154658
1	1547	154654
1	1547	154682
1	1547	154689
1	1548	154707
1	1548	154709
1	1548	154791
1	1548	154797
1	1549	154815
1	1549	154841
1	1549	154847
1	1550	154914
1	1550	154938
1	1551	155021
1	1551	155001
1	1551	155002
1	1551	155004
1	1551	155060
1	1552	155122
1	1552	155139
1	1552	155141
1	1552	155160
1	1552	155180
1	1553	155254
1	1553	155260
1	1553	155291
1	1554	155332
1	1554	155390
1	1555	155412
1	1555	155442
1	1555	155437
1	1555	155457
1	1555	155467
1	1555	155479
1	1555	155489
1	1556	155512
1	1556	155528
1	1556	155549
1	1556	155569
1	1556	155578
1	1556	155580
1	1557	155643
1	1557	155690
1	1559	155818
1	1559	155812
1	1559	155839
1	1559	155836
1	1559	155895
1	1560	155953
1	1560	155963
1	1560	155954
1	1560	155973
1	1561	156012
1	1561	156014
1	1561	156056
1	1561	156061
1	1561	156058
1	1561	156083
1	1561	156077
1	1561	156084
1	1561	156100
1	1562	156130
1	1562	156134
1	1562	156169
1	1562	156197
1	1563	156208
1	1563	156207
1	1563	156241
1	1563	156261
1	1563	156270
1	1563	156299
1	1564	156317
1	1564	156388
1	1564	156396
1	1564	156399
1	1565	156443
1	1565	156464
1	1565	156491
1	1566	156554
1	1566	156569
1	1566	156581
1	1566	156593
1	2524	252308
1	2524	252312
1	2524	252318
1	2524	252317
1	2524	252332
1	2524	252346
1	2524	252360
1	2524	252387
1	2525	252407
1	2525	252415
1	2525	252423
1	2525	252442
1	2525	252460
1	2525	252455
1	2525	252475
1	2525	252483
1	2526	252502
1	2526	252516
1	2526	252566
1	2526	252545
1	2526	252585
1	2527	252614
1	2527	252624
1	2527	252635
1	2527	252660
1	2527	252679
1	2528	252714
1	2528	252726
1	2528	252730
1	2528	252741
1	2528	252773
1	2528	252795
1	2529	252846
1	2529	252876
1	2529	252884
1	2530	252906
1	2530	252920
1	2530	252946
1	2530	252933
1	2530	252943
1	2530	252949
1	2530	252975
1	2531	253043
1	2531	253083
1	2531	253093
1	2532	253104
1	2532	253114
1	2532	253145
1	2532	253179
1	2533	253233
1	2534	253330
1	2534	253335
1	2534	253337
1	2535	253473
1	2535	253475
1	2536	253527
1	2536	253529
1	2536	253531
1	2536	253553
1	2537	253615
1	2537	253608
1	2537	253642
1	2537	253650
1	2537	253674
1	2538	253713
1	2538	253715
1	2538	253728
1	2538	253795
1	2539	253893
1	2539	253888
1	2540	253996
1	2540	253997
1	2541	254024
1	2541	254037
1	2541	254050
1	2541	254096
1	2541	254073
1	2541	254098
1	2542	254125
1	2542	254127
1	2542	254123
1	2542	254132
1	2542	254141
1	2542	254176
1	2542	254160
1	2542	254183
1	2543	254214
1	2543	254218
1	2543	254275
1	2543	254297
1	2544	254358
1	2544	254349
1	2544	254382
1	2545	254406
1	2545	254430
1	2545	254484
1	2546	254510
1	2546	254533
1	2546	254537
1	2546	254566
1	2546	254588
1	2546	254579
1	2546	254584
1	2546	254577
1	2547	254633
1	2547	254659
1	2548	254713
1	2548	254711
1	2548	254732
1	2548	254759
1	2548	254793
1	2549	254843
1	2549	254865
1	2549	254854
1	2549	254861
1	2549	254862
1	2549	254860
1	2550	254905
1	2550	254920
1	2550	254915
1	2550	254926
1	2550	254967
1	2550	254962
1	2550	254959
1	2550	254961
1	2550	254997
1	2551	255017
1	2551	255019
1	2551	255039
1	2551	255062
1	2551	255081
1	2552	255109
1	2552	255172
1	2552	255171
1	2552	255179
1	2552	255199
1	2553	255205
1	2553	255207
1	2553	255240
1	2553	255245
1	2553	255250
1	2553	255300
1	2553	255289
1	2554	255318
1	2554	255317
1	2554	255330
1	2554	255352
1	2555	255433
1	2555	255434
1	2555	255468
1	2556	255520
1	2556	255583
1	2556	255579
1	2557	255608
1	2557	255666
1	2558	255734
1	2559	255849
1	2559	255868
1	2559	255899
1	2559	255890
1	2560	255914
1	2560	255959
1	2560	255968
1	2561	256015
1	2561	256018
1	2561	256036
1	2561	256050
1	2561	256069
1	2562	256105
1	2562	256136
1	2562	256156
1	2562	256157
1	2562	256169
1	2562	256194
1	2563	256207
1	2563	256209
1	2563	256212
1	2563	256227
1	2563	256237
1	2563	256291
1	2563	256285
1	2564	256309
1	2564	256318
1	2564	256349
1	2564	256362
1	2565	256409
1	2565	256404
1	2565	256492
1	2566	256505
1	2566	256535
1	2566	256586
1	2567	256601
1	2567	256610
1	2567	256623
1	2567	256615
1	2567	256647
1	2567	256669
1	2567	256658
1	2567	256699
1	2568	256712
1	2568	256718
1	2568	256728
1	2568	256740
1	2568	256753
1	2569	256809
1	2569	256818
1	2569	256856
1	2569	256899
1	2570	256922
1	2570	256928
1	2570	256935
1	2570	256955
1	2571	257019
1	2571	257009
1	2571	257038
1	2571	257057
1	2571	257065
1	2571	257092
1	2572	257122
1	2572	257127
1	2572	257141
1	2572	257140
1	2572	257137
1	2573	257201
1	2573	257223
1	2573	257272
1	2573	257288
1	2573	257276
1	2573	257295
1	2574	257356
1	2574	257378
1	2575	257434
1	2575	257427
1	2575	257433
1	2575	257467
1	2575	257464
1	2576	257505
1	2576	257539
1	2576	257547
